airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,32,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,32,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,32,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,32,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,32,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,32,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,32,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,32,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,32,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,33,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,33,1105
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,33,1550
AirAsia,I5-1531,Chennai,Night,one,Morning,Hyderabad,Economy,10.75,33,1550
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,14.17,33,3979
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,15.58,33,3979
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,33,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,33,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,33,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,33,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,33,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,33,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,33,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,33,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,33,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,33,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,34,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,34,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,34,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,34,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,34,1550
AirAsia,I5-1531,Chennai,Night,one,Morning,Hyderabad,Economy,10.75,34,1550
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,15.58,34,3979
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,34,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,34,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,34,6015
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,34,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,34,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,34,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,34,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,34,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,35,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,35,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,35,1551
Indigo,6E-562,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.08,35,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,35,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,35,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,35,1550
AirAsia,I5-1531,Chennai,Night,one,Morning,Hyderabad,Economy,10.75,35,1550
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,15.58,35,3979
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,35,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,35,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,35,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,35,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,35,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,35,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,35,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,35,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,35,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,35,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,35,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,36,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,36,1105
Air_India,AI-9894,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.42,36,1526
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,36,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,36,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,36,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,36,1550
Vistara,UK-826,Chennai,Afternoon,two_or_more,Night,Hyderabad,Economy,32.42,36,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Night,Hyderabad,Economy,35.17,36,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,36,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,36,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,36,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,36,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,36,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,36,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,36,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,36,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,37,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,37,1105
Air_India,AI-9894,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.42,37,1526
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,37,1551
Indigo,6.00E-269,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,37,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,37,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,37,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,37,1550
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,37,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,37,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,37,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,37,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,37,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,37,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,37,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,37,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,37,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,37,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,37,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,38,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,38,1105
Air_India,AI-9894,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.42,38,1526
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,38,1550
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,38,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,38,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,38,6015
Vistara,UK-826,Chennai,Afternoon,two_or_more,Night,Hyderabad,Economy,32.42,38,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,38,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,38,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,38,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,38,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,38,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,38,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,39,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,39,1105
Indigo,6E-804,Chennai,Evening,one,Night,Hyderabad,Economy,6.75,39,1105
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,39,1550
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,39,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,39,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,39,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,39,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,39,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,39,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,39,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,39,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,39,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,39,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,39,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,40,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,40,1105
Indigo,6E-7149,Chennai,Evening,one,Night,Hyderabad,Economy,4.17,40,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,40,1551
Indigo,6E-562,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.08,40,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,40,1551
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,40,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,40,1550
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,40,4086
Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,12.17,40,4086
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,13,40,4086
Vistara,UK-838,Chennai,Night,one,Afternoon,Hyderabad,Economy,15.5,40,4086
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,19.92,40,4086
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,40,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,40,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,40,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,40,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,40,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,40,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,40,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,40,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,40,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,40,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,40,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.17,40,6966
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,41,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,41,1105
Indigo,6E-804,Chennai,Evening,one,Night,Hyderabad,Economy,6.75,41,1105
Indigo,6E-6113,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.67,41,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,41,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,41,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,41,1551
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,41,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,41,1550
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,41,4086
Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,12.17,41,4086
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,13,41,4086
Vistara,UK-838,Chennai,Night,one,Afternoon,Hyderabad,Economy,15.5,41,4086
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,19.92,41,4086
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,22.83,41,4086
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,41,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,41,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,41,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,41,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,41,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,41,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,41,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,41,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,41,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,41,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,41,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.17,41,6966
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,42,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,42,1105
Indigo,6E-7149,Chennai,Evening,one,Night,Hyderabad,Economy,4.17,42,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,42,1551
Indigo,6E-562,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.08,42,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,42,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,42,1551
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,42,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,42,1550
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,42,4086
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,10.08,42,4086
Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,12.17,42,4086
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,13,42,4086
Vistara,UK-838,Chennai,Night,one,Afternoon,Hyderabad,Economy,15.5,42,4086
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,19.92,42,4086
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,22.83,42,4086
Vistara,UK-836,Chennai,Morning,one,Morning,Hyderabad,Economy,22.92,42,4086
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,14.17,42,3979
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,15.58,42,3979
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,42,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,42,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,42,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,42,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,42,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,42,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,42,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,42,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,42,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,42,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,42,6032
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,43,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,43,1105
Indigo,6E-7149,Chennai,Evening,one,Night,Hyderabad,Economy,4.17,43,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,43,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,43,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,43,1551
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,43,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,43,1550
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,43,4086
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,13,43,4086
Air_India,AI-539,Chennai,Evening,one,Night,Hyderabad,Economy,6.58,43,3979
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,14.17,43,3979
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,15.58,43,3979
Air_India,AI-430,Chennai,Morning,one,Morning,Hyderabad,Economy,24.58,43,3979
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,43,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,43,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,43,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,43,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,43,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,43,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,43,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,43,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,43,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,43,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Evening,Hyderabad,Economy,10,43,6966
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,44,1105
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,44,1105
Indigo,6E-7185,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,44,1105
Indigo,6E-7149,Chennai,Evening,one,Night,Hyderabad,Economy,4.17,44,1105
Indigo,6E-804,Chennai,Evening,one,Night,Hyderabad,Economy,6.75,44,1105
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1,44,1551
Indigo,6.00E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,44,1551
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,44,1551
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,44,1551
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,44,1550
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,44,4086
Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,Economy,15.58,44,3979
GO_FIRST,G8-504,Chennai,Afternoon,zero,Afternoon,Hyderabad,Economy,1,45,1105
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,45,1105
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,45,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,45,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.08,45,6015
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,5.25,45,6032
Vistara,UK-824,Chennai,Night,two_or_more,Early_Morning,Hyderabad,Economy,11.33,45,6032
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,45,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,45,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,45,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,45,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,45,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,45,6032
GO_FIRST,G8-504,Chennai,Afternoon,zero,Afternoon,Hyderabad,Economy,1,46,1105
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,46,1105
Indigo,6E-7252,Chennai,Evening,one,Night,Hyderabad,Economy,4.33,46,1105
Indigo,6E-611,Chennai,Evening,one,Night,Hyderabad,Economy,5.17,46,1105
Indigo,6E-7141,Chennai,Evening,one,Night,Hyderabad,Economy,5.42,46,1105
Indigo,6E-581,Chennai,Morning,one,Evening,Hyderabad,Economy,7.08,46,1105
Indigo,6E-557,Chennai,Early_Morning,one,Afternoon,Hyderabad,Economy,7.33,46,1105
Indigo,6E-7208,Chennai,Early_Morning,one,Afternoon,Hyderabad,Economy,7.67,46,1105
Indigo,6E-7261,Chennai,Morning,one,Evening,Hyderabad,Economy,7.92,46,1105
Indigo,6E-611,Chennai,Evening,one,Late_Night,Hyderabad,Economy,8.25,46,1105
Indigo,6E-7261,Chennai,Morning,one,Night,Hyderabad,Economy,10.08,46,1105
Indigo,6E-6217,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,46,1551
Indigo,6E-6215,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.33,46,1551
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,22.75,46,4086
Vistara,UK-826,Chennai,Afternoon,two_or_more,Morning,Hyderabad,Economy,20.58,46,6015
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,46,6015
Vistara,UK-824,Chennai,Night,two_or_more,Afternoon,Hyderabad,Economy,15.75,46,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,46,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Early_Morning,Hyderabad,Economy,22.08,46,6032
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,46,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Early_Morning,Hyderabad,Economy,24.83,46,6032
Vistara,UK-822,Chennai,Morning,two_or_more,Afternoon,Hyderabad,Economy,26.5,46,6032
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Evening,Hyderabad,Economy,10,46,6966
Vistara,UK-822,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.08,46,6966
GO_FIRST,G8-504,Chennai,Afternoon,zero,Afternoon,Hyderabad,Economy,1,47,1105
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,47,1105
Indigo,6E-7261,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4,47,1105
